B,rollout,train_group,chunk_id,total_tokens,num_microbatches,fwd_bwd_s,chunk_total_s,end_ts
32,13,2,6,186718,16,14.7730,18.2650,1789835625.9342
32,13,2,7,106590,8,9.2320,11.2690,1789835639.1754
32,14,2,1,145932,16,11.9880,15.2100,1789836187.9934
32,14,2,2,207543,16,18.2290,22.2990,1789836212.5882
32,14,2,3,202219,16,16.4730,20.3410,1789836234.1347
32,14,2,4,444395,32,37.7390,46.3760,1789836282.0124
32,14,2,5,255972,16,21.6920,26.9240,1789836310.9853
32,14,2,6,125565,8,9.9800,12.3070,1789836324.6765
32,15,2,1,59782,16,6.5120,8.4390,1789836682.3027
32,15,2,2,74425,16,6.1190,7.7710,1789836691.1757
32,15,2,3,60885,16,5.8940,7.5460,1789836700.7058
32,15,2,4,81389,16,6.5050,8.6810,1789836711.1690
32,15,2,5,51460,11,4.5460,5.7630,1789836719.5238
32,15,2,6,98782,15,7.8210,9.7760,1789836730.4400
32,15,2,7,113738,16,8.9240,11.4320,1789836743.3628
32,15,2,8,85767,15,7.0000,8.7390,1789836754.1115
32,15,2,9,161476,16,12.9950,16.0460,1789836771.4843
32,15,2,10,171698,16,13.1880,16.3420,1789836789.0799
32,15,2,11,362701,32,30.2060,37.0210,1789836827.4956
32,15,2,12,177787,16,15.9090,19.4740,1789836848.2897
32,15,2,13,107222,8,10.3160,12.3520,1789836861.8772
32,16,2,1,41910,14,5.5410,7.1340,1789837199.1134
32,16,2,2,41641,13,3.9680,5.7470,1789837206.2388
32,16,2,3,52129,15,4.7040,6.2130,1789837214.5311
32,16,2,4,64591,16,5.4110,7.3850,1789837222.9864
32,16,2,5,54904,16,5.2610,6.7220,1789837230.7049
32,16,2,6,58557,13,5.0580,6.3090,1789837238.0814
32,16,2,7,81837,16,6.7420,8.4520,1789837247.6099
32,16,2,8,97332,16,7.6300,9.4990,1789837258.8648
32,16,2,9,90133,16,7.1040,8.8980,1789837268.8796
32,16,2,10,59513,13,5.2580,6.6650,1789837276.6926
32,16,2,11,82382,15,7.8440,9.6410,1789837287.4647
32,16,2,12,122756,16,10.5650,12.9400,1789837301.9010
32,16,2,13,134381,16,11.1180,13.8260,1789837317.0191
32,16,2,14,120581,16,10.5780,12.8620,1789837331.2223
32,16,2,15,166385,16,14.7070,17.8240,1789837350.4195
32,16,2,16,160949,16,13.2010,16.1980,1789837368.0803
32,16,2,17,160174,16,12.6910,15.7280,1789837385.9018
32,16,2,18,324043,32,25.1150,31.2980,1789837418.4471
32,16,2,19,210218,16,17.0100,20.9870,1789837440.8692
32,16,2,20,102619,8,9.3570,11.2670,1789837453.6129
32,17,2,1,113288,16,8.8710,11.7860,1789837985.7521
32,17,2,2,89283,15,7.3390,9.5120,1789837996.7344
32,17,2,3,78772,16,7.8360,9.6790,1789838007.8314
32,17,2,4,120838,16,9.9070,12.2650,1789838021.3998
32,17,2,5,113379,16,10.3870,12.7100,1789838035.3397
32,17,2,6,127111,15,10.2400,12.8090,1789838049.3595
32,17,2,7,103484,14,9.0020,11.1960,1789838062.4807
32,17,2,8,146298,13,13.6400,16.6230,1789838080.4293
32,17,2,9,149402,16,12.6540,15.5910,1789838097.4306
32,17,2,10,531068,32,48.8150,59.5030,1789838158.5192
32,17,2,11,444288,32,37.5160,46.3650,1789838207.1758
32,18,2,1,95325,16,7.6400,10.1330,1789838635.2470
32,18,2,2,108712,16,9.4810,11.4580,1789838647.7709
32,18,2,3,81736,16,7.7510,9.4910,1789838658.3196
32,18,2,4,92497,16,7.9180,10.0000,1789838669.8542
32,18,2,5,188194,16,14.9960,18.5580,1789838690.3147
32,18,2,6,141112,15,10.9680,13.7330,1789838706.4958
32,18,2,7,171225,16,14.5820,17.9000,1789838725.5053
32,18,2,8,113052,16,10.0900,12.7230,1789838739.4812
32,18,2,9,194671,16,15.6580,19.3260,1789838760.3829
32,18,2,10,281362,16,26.9440,32.7110,1789838794.3666
32,18,2,11,98712,8,9.6970,11.5120,1789838807.5473
32,19,2,1,34763,11,3.4380,4.4940,1789839173.8234
32,19,2,2,33442,11,3.8190,5.4250,1789839180.3488
32,19,2,3,39310,13,3.9710,5.6210,1789839187.0610
32,19,2,4,44402,13,4.1600,5.3630,1789839194.1556
32,19,2,5,57012,14,4.6470,6.4260,1789839201.9946
32,19,2,6,79549,16,6.6810,8.4190,1789839211.7054
32,19,2,7,44241,11,4.3010,5.5020,1789839219.5372
32,19,2,8,101681,16,7.8660,9.8710,1789839230.6368
32,19,2,9,82383,16,7.0570,9.3870,1789839241.8395
32,19,2,10,99937,16,7.6640,9.5700,1789839252.5124
32,19,2,11,105426,16,9.7490,11.9080,1789839265.5315
32,19,2,12,150017,16,12.6170,15.4420,1789839282.1827
32,19,2,13,115405,16,9.5090,11.7610,1789839295.4099
32,19,2,14,104973,15,10.0190,12.2010,1789839308.7283
32,19,2,15,156648,16,12.5650,15.4310,1789839325.6217
32,19,2,16,327666,32,26.1530,32.5850,1789839359.4227
32,19,2,17,206824,16,17.5640,21.5720,1789839382.2719
32,19,2,18,135987,8,11.1420,13.7010,1789839397.3338
32,19,2,19,142070,8,12.3380,15.0530,1789839414.9835
32,0,3,1,85280,16,15.3720,28.5560,1789827568.2121
32,0,3,2,68160,16,5.6950,7.3330,1789827577.0607
32,0,3,3,85769,16,7.1020,9.1300,1789827587.6002
32,0,3,4,100983,16,8.0690,10.0650,1789827598.8974
32,0,3,5,141505,16,11.7200,14.6930,1789827615.3255
32,0,3,6,98989,16,8.1460,10.2000,1789827626.8528
32,0,3,7,172794,16,13.4300,16.9450,1789827645.0178
32,0,3,8,153366,16,12.5550,15.4490,1789827662.2208
32,0,3,9,310451,32,26.0280,32.0440,1789827695.7424
32,0,3,10,251117,16,21.9280,26.6910,1789827723.8093
32,0,3,11,132137,8,11.8050,14.3040,1789827739.9474
32,0,3,12,133245,8,10.6440,13.1060,1789827754.5879
32,1,3,1,113570,16,8.3750,10.4740,1789828209.4449
32,1,3,2,142319,16,11.4650,14.4990,1789828225.4197
32,1,3,3,112257,16,9.9990,12.0730,1789828238.6197
32,1,3,4,83597,13,6.8580,8.4680,1789828248.2506
32,1,3,5,120583,16,10.3340,12.5750,1789828262.0588
32,1,3,6,170576,16,14.4130,17.6630,1789828281.2727
32,1,3,7,166602,16,13.2930,16.4300,1789828299.2148
32,1,3,8,231116,16,18.3830,22.8480,1789828324.3549
32,1,3,9,180036,16,14.3870,17.8020,1789828343.9159
32,1,3,10,86076,8,6.9550,8.5090,1789828353.6906
32,2,3,1,20329,6,2.0660,2.7690,1789828676.0197
32,2,3,2,23684,7,2.8500,3.7590,1789828680.9323
32,2,3,3,35876,12,4.5000,5.7930,1789828688.2598
32,2,3,4,32521,11,4.1060,5.2340,1789828694.5923
32,2,3,5,46519,15,5.1510,6.7590,1789828702.6725
32,2,3,6,42311,12,4.4650,6.1340,1789828709.9413
32,2,3,7,49697,15,5.1900,6.7040,1789828717.8374
32,2,3,8,49840,15,6.4840,8.1990,1789828727.1957
32,2,3,9,59676,15,5.4860,6.9920,1789828735.4805
32,2,3,10,57310,14,5.2190,6.6640,1789828743.2777
32,2,3,11,72408,16,6.2340,8.4090,1789828753.3836
32,2,3,12,84136,16,6.6440,8.6630,1789828763.4809
32,2,3,13,80220,16,6.5690,8.3080,1789828773.1746
32,2,3,14,63404,15,5.6270,7.6090,1789828782.5487
32,2,3,15,90553,16,8.0060,9.9120,1789828793.6844
32,2,3,16,114912,16,8.4030,10.4760,1789828805.4287
32,2,3,17,121481,16,10.1460,12.4450,1789828819.1676
32,2,3,18,131369,16,10.5310,12.9660,1789828833.8206
32,2,3,19,162245,16,13.7470,16.7600,1789828851.9001
32,2,3,20,184580,16,15.4830,18.9790,1789828873.2172
32,2,3,21,169102,16,14.0520,17.5770,1789828892.0704
32,2,3,22,338752,32,28.3430,34.9010,1789828929.5144
32,2,3,23,154948,16,13.4440,16.3480,1789828947.1493
32,2,3,24,113760,8,8.7000,10.7260,1789828959.4942
32,3,3,1,20778,6,1.9660,3.0150,1789829330.6403
32,3,3,2,33337,10,4.0000,4.9370,1789829337.2954
32,3,3,3,27999,8,3.0580,3.7970,1789829342.8828
32,3,3,4,37344,12,3.7120,4.8000,1789829349.2206
32,3,3,5,37785,12,4.1390,5.2150,1789829355.4357
32,3,3,6,29228,8,3.1080,3.8280,1789829360.4703
32,3,3,7,62771,16,5.6820,7.2720,1789829368.8138
32,3,3,8,65224,16,5.8590,7.5910,1789829377.5313
32,3,3,9,90583,16,7.6740,10.0020,1789829388.9621
32,3,3,10,93496,16,7.5200,9.3550,1789829399.5011
32,3,3,11,94050,15,7.8980,9.7320,1789829410.6764
32,3,3,12,88579,16,7.1660,9.1340,1789829421.1546
32,3,3,13,95216,15,7.7330,9.6260,1789829432.0005
32,3,3,14,115781,16,9.2780,11.5280,1789829445.5451
32,3,3,15,153659,16,13.1120,15.9270,1789829462.7730
32,3,3,16,155312,16,12.7800,15.7360,1789829480.1398
32,3,3,17,168520,16,14.5560,17.9300,1789829500.1770
32,3,3,18,380526,32,31.7180,38.9840,1789829540.9438
32,3,3,19,238922,16,20.7320,25.5070,1789829567.8875
32,3,3,20,104191,8,8.8260,10.7900,1789829580.0920
32,4,3,1,119114,16,9.4120,12.0970,1789830039.3017
32,4,3,2,174258,16,13.6930,16.9150,1789830057.7523
32,4,3,3,149349,16,12.1460,14.9920,1789830074.0765
32,4,3,4,360436,32,31.5530,38.6240,1789830114.0706
32,4,3,5,217006,16,16.9640,21.0970,1789830136.5844
32,4,3,6,48999,8,4.8980,5.9880,1789830143.9344
32,4,3,7,118847,8,9.4670,11.9100,1789830157.6719
32,5,3,1,16727,5,1.9520,3.0110,1789830431.8891
32,5,3,2,19265,6,1.8950,2.4390,1789830436.2147
32,5,3,3,30605,9,3.4350,4.4280,1789830441.7558
32,5,3,4,29330,9,3.0330,3.8750,1789830447.4931
32,5,3,5,29449,9,3.2260,4.0710,1789830452.6966
32,5,3,6,31474,9,3.2420,4.2070,1789830458.0876
32,5,3,7,36822,11,4.2010,5.5930,1789830465.2888
32,5,3,8,38202,12,4.1760,5.3910,1789830471.8040
32,5,3,9,42998,13,5.0700,6.3650,1789830479.2717
32,5,3,10,47059,15,5.3540,6.8790,1789830487.4373
32,5,3,11,53419,15,5.1850,7.0710,1789830496.3297
32,5,3,12,47490,16,5.5000,7.1120,1789830504.6000
32,5,3,13,46589,13,4.7210,6.6040,1789830512.9533
32,5,3,14,55436,15,5.4500,7.2260,1789830522.2626
32,5,3,15,74443,16,6.8990,8.6700,1789830532.0891
32,5,3,16,78741,15,6.4060,8.8250,1789830542.8520
32,5,3,17,81591,16,7.3050,9.1790,1789830553.3177
32,5,3,18,88522,16,7.3030,9.4170,1789830564.6142
32,5,3,19,118722,16,8.9500,11.0940,1789830577.1184
32,5,3,20,130067,16,9.8870,12.3030,1789830590.5466
32,5,3,21,97355,16,8.7250,10.9370,1789830603.3338
32,5,3,22,158599,16,13.6680,16.6880,1789830621.2780
32,5,3,23,155222,16,12.0720,14.9920,1789830638.5837
32,5,3,24,372690,32,31.6850,38.9520,1789830679.1199
32,5,3,25,182524,16,15.5550,19.0900,1789830700.0538
32,5,3,26,122701,8,10.5680,12.8440,1789830715.3119
32,6,3,1,22753,7,3.2170,4.4560,1789831012.9869
32,6,3,2,30084,9,3.8860,5.0110,1789831019.2224
32,6,3,3,28186,8,3.2990,4.1990,1789831024.8393
32,6,3,4,34241,11,4.0160,5.1370,1789831032.8610
32,6,3,5,42585,14,4.9410,6.3510,1789831040.7850
32,6,3,6,40000,14,4.8090,6.2620,1789831048.2329
32,6,3,7,50363,16,5.8600,7.4800,1789831056.8371
32,6,3,8,44817,13,4.2620,5.5140,1789831063.4203
32,6,3,9,57340,16,4.9760,6.4540,1789831070.9427
32,6,3,10,47126,13,4.1760,5.4060,1789831077.4464
32,6,3,11,49758,13,4.3070,5.5420,1789831084.7699
32,6,3,12,71101,16,5.9000,7.3970,1789831094.0590
32,6,3,13,46324,11,5.4380,6.7780,1789831101.9439
32,6,3,14,75336,16,6.3720,8.5130,1789831112.5187
32,6,3,15,108569,16,8.4080,10.4950,1789831124.4356
32,6,3,16,95260,16,8.0940,10.2570,1789831136.8134
32,6,3,17,100215,16,8.8120,10.7450,1789831148.7302
32,6,3,18,91219,16,7.8810,9.8860,1789831159.7733
32,6,3,19,128441,16,10.1630,12.5650,1789831173.6318
32,6,3,20,155638,16,12.9340,15.9850,1789831191.4731
32,6,3,21,154693,16,12.1230,14.9820,1789831207.9604
32,6,3,22,181783,16,14.2030,17.5720,1789831227.6608
32,6,3,23,204639,16,17.1670,21.0850,1789831250.7586
32,6,3,24,393060,32,32.3350,39.8060,1789831291.9940
32,6,3,25,209831,16,17.7250,21.8070,1789831316.2675
32,7,3,1,12889,4,1.4820,1.8980,1789831631.6660
32,7,3,2,16784,5,2.1540,2.9230,1789831636.2766
32,7,3,3,31075,9,3.6850,4.8570,1789831642.3425
32,7,3,4,31045,9,3.5480,4.4740,1789831648.7284
32,7,3,5,32395,11,3.8480,4.9590,1789831654.8852
32,7,3,6,36488,12,4.1510,5.3900,1789831661.9334
32,7,3,7,40780,11,4.1460,5.3210,1789831669.0149
32,7,3,8,51390,15,4.8210,6.2300,1789831676.7420
32,7,3,9,51955,14,4.7880,6.0430,1789831684.2222
32,7,3,10,57526,16,5.1280,6.5680,1789831692.6118
32,7,3,11,51864,15,4.8320,6.2670,1789831699.8862
32,7,3,12,53126,14,5.0750,6.3410,1789831707.4890
32,7,3,13,77911,16,6.2750,7.9460,1789831716.6191
32,7,3,14,70234,16,6.7950,8.5310,1789831726.2707
32,7,3,15,88059,16,7.9490,9.7090,1789831737.0597
32,7,3,16,90033,16,8.1620,10.0470,1789831748.6158
32,7,3,17,113004,16,9.4300,11.4900,1789831761.4369
32,7,3,18,113751,16,9.2800,11.5290,1789831774.1892
32,7,3,19,120064,16,9.5790,11.8450,1789831787.1846
32,7,3,20,131436,16,10.6020,13.0830,1789831802.0046
32,7,3,21,125740,16,9.9000,12.6160,1789831815.8896
32,7,3,22,140638,16,12.0580,14.8750,1789831833.1221
32,7,3,23,434502,32,36.5060,44.8190,1789831880.6158
32,7,3,24,217373,16,18.7520,22.9300,1789831904.9678
32,8,3,1,47373,14,4.7600,6.6110,1789832317.5235
32,8,3,2,42063,12,4.2260,5.5170,1789832324.3347
32,8,3,3,57557,16,5.4880,7.1430,1789832333.4154
32,8,3,4,70729,15,6.4800,8.0850,1789832342.7786
32,8,3,5,83787,16,7.4210,9.1170,1789832353.0636
32,8,3,6,92116,16,7.6730,9.4470,1789832363.9106
32,8,3,7,91358,16,7.2540,9.0820,1789832374.6027
32,8,3,8,107287,16,8.4420,10.8510,1789832387.4967
32,8,3,9,99090,16,9.3160,11.4110,1789832400.5533
32,8,3,10,116314,16,9.9840,12.5370,1789832414.3143
32,8,3,11,121409,16,9.9960,12.2020,1789832427.8934
32,8,3,12,186722,16,14.5030,17.9210,1789832447.7383
32,8,3,13,347928,32,27.1540,33.6600,1789832483.0879
32,8,3,14,219952,16,17.2950,21.5170,1789832506.3448
32,8,3,15,100277,8,9.9110,11.7550,1789832519.4076
32,9,3,1,39178,13,4.9040,6.3450,1789832867.8603
32,9,3,2,40832,14,4.8530,6.3170,1789832875.3219
32,9,3,3,41516,14,5.0810,6.5830,1789832883.0504
32,9,3,4,53107,15,5.7580,7.3170,1789832891.5687
32,9,3,5,47737,14,5.6800,7.2090,1789832899.8982
32,9,3,6,52218,14,5.1210,6.5670,1789832908.2785
32,9,3,7,78542,16,7.5050,9.7510,1789832919.1627
32,9,3,8,93732,16,7.6750,9.7080,1789832930.8127
32,9,3,9,96366,16,8.3590,10.2640,1789832942.2906
32,9,3,10,82498,15,6.5640,8.3230,1789832951.7936
32,9,3,11,107920,16,8.2780,10.4070,1789832963.3483
32,9,3,12,143954,16,11.4850,14.3270,1789832978.8073
32,9,3,13,142602,16,12.5240,15.1690,1789832995.2210
32,9,3,14,160709,16,13.3130,16.5750,1789833013.1582
32,9,3,15,149806,16,12.2490,15.0760,1789833029.9790
32,9,3,16,354211,32,28.8270,35.5140,1789833067.0977
32,9,3,17,241750,16,20.1710,24.7990,1789833093.3746
32,9,3,18,104804,8,8.0380,9.9550,1789833104.7942
32,10,3,1,31129,9,3.7970,4.8590,1789833524.5707
32,10,3,2,31949,9,3.3190,4.3240,1789833530.5002
32,10,3,3,42700,13,4.4320,5.8680,1789833538.7261
32,10,3,4,39470,13,4.4190,5.7200,1789833545.7949
32,10,3,5,44211,15,5.2260,6.7200,1789833554.4600
32,10,3,6,68807,16,6.1590,7.8080,1789833563.6755
32,10,3,7,79944,16,6.7190,8.4650,1789833573.4480
32,10,3,8,82902,15,7.0330,8.7930,1789833583.3449
32,10,3,9,84835,13,6.9030,8.6000,1789833593.3582
32,10,3,10,146890,16,11.6210,14.3070,1789833609.2027
32,10,3,11,133332,16,10.5670,13.0890,1789833623.7835
32,10,3,12,143971,16,11.5650,14.1930,1789833639.2340
32,10,3,13,195075,16,15.5790,19.2560,1789833660.4865
32,10,3,14,214759,16,18.9380,23.3680,1789833686.3499
32,10,3,15,159057,16,13.2920,16.3510,1789833704.7076
32,10,3,16,394550,32,31.8480,39.4520,1789833746.7771
32,10,3,17,220028,16,18.5680,22.7850,1789833770.8467
32,10,3,18,122528,8,9.6960,12.0180,1789833784.1524
32,10,3,19,126520,8,10.1940,12.8360,1789833798.8228
32,11,3,1,49902,14,4.9300,6.9700,1789834180.6882
32,11,3,2,59520,16,5.5690,7.4510,1789834190.2278
32,11,3,3,57083,16,5.9780,7.8960,1789834199.9458
32,11,3,4,55319,13,4.7400,6.5810,1789834208.5314
32,11,3,5,77335,16,6.3140,8.0340,1789834217.8444
32,11,3,6,77743,16,7.1440,9.1480,1789834228.8318
32,11,3,7,81658,16,7.0380,8.8640,1789834238.9144
32,11,3,8,91374,15,8.0500,9.9920,1789834250.0465
32,11,3,9,122426,16,9.6120,12.2160,1789834263.7012
32,11,3,10,141892,16,11.2560,13.8690,1789834279.7828
32,11,3,11,129860,16,9.8020,12.1930,1789834293.3278
32,11,3,12,165504,16,13.4050,16.4080,1789834312.0323
32,11,3,13,167358,16,13.4180,16.8830,1789834330.8930
32,11,3,14,458385,32,40.8860,50.0650,1789834382.4335
32,11,3,15,218600,16,19.5510,23.8430,1789834407.9948
32,12,3,1,24597,7,2.7550,3.7600,1789834775.8594
32,12,3,2,40449,14,5.1290,6.5290,1789834783.5974
32,12,3,3,43549,13,4.1570,5.6720,1789834791.5161
32,12,3,4,39871,11,3.6280,4.8130,1789834797.4584
32,12,3,5,66712,16,5.3450,7.8490,1789834807.0819
32,12,3,6,74650,16,6.1860,7.7500,1789834816.0198
32,12,3,7,88360,16,6.9190,8.6820,1789834826.0666
32,12,3,8,63541,14,5.4910,7.0070,1789834834.3846
32,12,3,9,84926,16,7.4860,9.2530,1789834845.0106
32,12,3,10,98650,16,7.6730,9.8780,1789834856.4458
32,12,3,11,135534,16,10.6330,13.9540,1789834871.6808
32,12,3,12,135614,16,11.2010,13.8150,1789834886.8934
32,12,3,13,169777,16,13.9140,17.0910,1789834905.9199
32,12,3,14,132926,16,10.5250,13.1050,1789834920.3022
32,12,3,15,190246,16,16.5950,20.5180,1789834942.1026
32,12,3,16,127397,16,10.4810,12.8680,1789834956.5669
32,12,3,17,399861,32,34.1250,41.7950,1789835000.0128
32,12,3,18,176956,16,16.5030,20.0790,1789835022.0067
32,12,3,19,97058,8,7.2150,8.9820,1789835033.5251
32,13,3,1,17444,5,2.4480,3.1280,1789835379.1987
32,13,3,2,21899,6,3.4360,4.1080,1789835384.4097
32,13,3,3,29738,9,3.2060,4.2430,1789835390.9011
32,13,3,4,36635,12,4.2570,5.4800,1789835397.4967
32,13,3,5,42857,14,4.3430,5.5930,1789835404.7615
32,13,3,6,42893,13,3.9940,5.1660,1789835411.4081
32,13,3,7,49148,14,4.4600,5.7870,1789835419.1515
32,13,3,8,68985,16,6.3400,7.8180,1789835428.7222
32,13,3,9,65508,16,5.9210,7.9680,1789835438.2682
32,13,3,10,80051,16,5.9820,7.8900,1789835448.0860
32,13,3,11,80330,16,6.2360,8.1410,1789835458.1811
32,13,3,12,93898,16,7.4050,9.4130,1789835469.5719
32,13,3,13,103520,16,7.8630,9.8040,1789835480.5407
32,13,3,14,93207,16,8.2930,10.2250,1789835492.0180
32,13,3,15,142596,16,11.8830,14.4850,1789835507.7255
32,13,3,16,107425,16,8.4450,10.5970,1789835520.5395
32,13,3,17,146590,16,11.6430,14.3950,1789835536.5521
32,13,3,18,125986,16,10.2540,12.7010,1789835550.4901
32,13,3,19,130598,16,11.2790,13.8920,1789835565.6772
32,13,3,20,404178,32,33.2210,41.1530,1789835608.7849
32,13,3,21,174441,16,14.8460,18.1570,1789835628.1704
32,13,3,22,117476,8,9.7320,12.6740,1789835642.4439
32,14,3,1,69438,15,6.8590,8.6100,1789836128.5923
32,14,3,2,106177,16,8.0940,10.5040,1789836140.6090
32,14,3,3,109741,14,9.2840,11.4900,1789836154.2431
32,14,3,4,106755,16,8.7500,10.9190,1789836166.5348
32,14,3,5,192551,16,16.6780,20.4020,1789836188.3109
32,14,3,6,130299,16,11.9450,14.5440,1789836204.2145
32,14,3,7,167206,16,14.1210,17.2900,1789836223.4414
32,14,3,8,183837,16,15.4840,18.9920,1789836244.4504
32,14,3,9,439306,32,35.7390,44.1740,1789836290.1212
32,14,3,10,243323,16,20.4140,25.0790,1789836316.6020
32,15,3,1,40987,13,4.5760,6.0730,1789836632.0559
32,15,3,2,31057,10,3.5470,4.5820,1789836638.5057
32,15,3,3,41489,11,3.8910,5.5110,1789836646.1628
32,15,3,4,56854,16,5.5850,7.5680,1789836655.4727
32,15,3,5,59401,15,6.2670,8.0910,1789836664.9846
32,15,3,6,57031,13,5.7780,7.5540,1789836674.7103
32,15,3,7,81078,16,7.1350,8.8310,1789836684.6860
32,15,3,8,80339,16,7.4990,9.1780,1789836695.6691
32,15,3,9,73981,16,6.6510,8.6770,1789836706.0647
32,15,3,10,68974,15,6.2900,7.9110,1789836716.0115
32,15,3,11,57513,13,5.0070,6.5460,1789836725.0269
32,15,3,12,99156,16,8.4990,10.4450,1789836736.5716
32,15,3,13,158995,16,12.7850,15.7050,1789836753.9044
32,15,3,14,128564,16,9.7460,12.2300,1789836767.4379
32,15,3,15,134001,16,11.3190,13.8190,1789836782.5849
32,15,3,16,350665,32,27.9570,34.7920,1789836819.5451
32,15,3,17,166963,16,14.1130,17.3070,1789836838.3210
32,15,3,18,151585,8,12.8690,15.9090,1789836856.7062
32,16,3,1,20045,6,2.8410,3.8790,1789837166.3460
32,16,3,2,23362,7,3.6340,4.3770,1789837172.0497
32,16,3,3,28466,8,3.0790,4.2120,1789837178.0619
32,16,3,4,34775,11,3.8120,5.0340,1789837184.2910
32,16,3,5,34535,11,3.8390,4.9590,1789837191.0530
32,16,3,6,43217,14,5.7430,7.1570,1789837199.4139
32,16,3,7,42178,13,3.9990,5.2960,1789837206.2276
32,16,3,8,43725,11,4.1130,5.2950,1789837212.9537
32,16,3,9,56817,16,5.1180,6.6070,1789837220.6436
32,16,3,10,62083,14,5.6320,7.1410,1789837228.9060
32,16,3,11,73993,16,6.4630,8.4350,1789837239.0293
32,16,3,12,80523,16,6.5410,8.5160,1789837249.5147
32,16,3,13,101312,16,7.9620,9.8900,1789837261.5234
32,16,3,14,105188,16,9.0610,11.0800,1789837273.8218
32,16,3,15,110828,16,9.6770,11.7510,1789837286.7778
32,16,3,16,96405,16,8.1690,10.1380,1789837298.6308
32,16,3,17,134011,16,10.2980,12.7910,1789837313.4543
32,16,3,18,112099,16,9.0180,11.1770,1789837326.6781
32,16,3,19,100137,15,8.5230,10.6230,1789837338.5095
32,16,3,20,128448,16,10.3290,13.0760,1789837352.8833
32,16,3,21,183167,16,15.6730,19.2210,1789837373.4099
32,16,3,22,141184,16,10.8460,13.5530,1789837389.2345
32,16,3,23,364967,32,30.1990,37.3620,1789837428.1691
32,16,3,24,181858,16,16.1910,19.7570,1789837449.2124
32,16,3,25,74774,8,7.0720,8.4970,1789837458.9798
32,17,3,1,20703,6,3.0100,4.0970,1789837834.4668
32,17,3,2,23992,7,2.5610,3.4640,1789837840.0037
32,17,3,3,23289,7,2.4430,3.1680,1789837845.0848
32,17,3,4,32038,11,4.0270,5.0410,1789837851.4308
32,17,3,5,35885,11,4.0630,5.8300,1789837858.3934
32,17,3,6,32420,10,3.3590,4.2610,1789837864.6453
32,17,3,7,23698,7,2.1730,2.8230,1789837868.5910
32,17,3,8,39833,13,3.9970,5.4410,1789837875.0723
32,17,3,9,46614,15,5.2080,6.7660,1789837883.5452
32,17,3,10,50416,16,6.4240,8.0810,1789837892.7666
32,17,3,11,46703,15,5.3260,6.8410,1789837900.7717
32,17,3,12,48797,15,6.0490,7.5510,1789837909.5274
32,17,3,13,47483,14,5.4610,6.9110,1789837917.8739
32,17,3,14,54134,14,6.0320,7.4710,1789837926.5237
32,17,3,15,59402,15,5.4760,7.0010,1789837935.2868
32,17,3,16,66179,15,5.9610,7.8350,1789837944.7163
32,17,3,17,82322,16,6.5820,8.8820,1789837955.5814
32,17,3,18,61298,14,5.5280,7.3930,1789837964.7347
32,17,3,19,81961,16,7.5100,9.2990,1789837975.3582
32,17,3,20,85151,16,7.2150,9.0580,1789837986.0802
32,17,3,21,97434,15,8.0000,9.9510,1789837997.2506
32,17,3,22,90569,14,7.6100,9.8060,1789838008.6044
32,17,3,23,134266,16,11.4350,13.9000,1789838023.7670
32,17,3,24,157488,16,11.8180,14.6780,1789838040.6830
32,17,3,25,186462,16,15.0210,18.5140,1789838061.2522
32,17,3,26,149225,16,12.1920,15.6180,1789838078.2040
32,17,3,27,193439,16,16.9560,20.8100,1789838101.0662
32,17,3,28,427817,32,34.7760,43.0330,1789838145.8485
32,17,3,29,264537,16,24.1820,29.4020,1789838176.6694
32,17,3,30,114844,8,9.5230,11.6510,1789838189.8417
32,18,3,1,128749,16,10.0110,12.5960,1789838674.7596
32,18,3,2,116017,16,10.1490,12.3940,1789838688.5910
32,18,3,3,104520,16,9.0060,11.5120,1789838702.3426
32,18,3,4,192886,16,16.3820,20.0520,1789838724.2689
32,18,3,5,118117,16,10.0590,12.3580,1789838737.8682
32,18,3,6,370871,32,29.8150,36.8040,1789838777.0144
32,18,3,7,215448,16,19.4620,23.7150,1789838802.0934
32,18,3,8,84688,8,7.6650,9.4360,1789838812.7508
32,19,3,1,24587,7,2.4470,3.5240,1789839163.4002
32,19,3,2,24962,7,2.3340,3.0310,1789839167.8295
32,19,3,3,32491,11,3.4900,4.5710,1789839173.9611
32,19,3,4,35477,11,3.7600,5.1560,1789839180.4267
32,19,3,5,45297,13,3.9420,5.3030,1789839186.9925
32,19,3,6,55182,16,5.1740,6.6210,1789839195.1448
32,19,3,7,59543,15,6.2170,8.0590,1789839204.3048
32,19,3,8,61145,16,6.1140,7.7690,1789839213.5785
32,19,3,9,82718,16,6.9580,9.2480,1789839224.8413
32,19,3,10,100083,16,8.9780,10.8900,1789839236.8897
32,19,3,11,100859,16,8.1940,10.1310,1789839248.1745
32,19,3,12,123217,16,9.6330,11.8920,1789839262.3589
32,19,3,13,87746,16,7.3740,9.2660,1789839273.4925
32,19,3,14,91859,13,8.1530,10.0050,1789839284.6704
32,19,3,15,92428,15,8.3470,10.2610,1789839296.4972
32,19,3,16,153164,16,13.8910,16.8650,1789839314.6650
32,19,3,17,122987,16,10.2990,12.7540,1789839329.4677
32,19,3,18,354424,32,30.0290,36.8290,1789839367.8809
