3475123|2026-09-20 01:29:41|9|143356|0
3475126|2026-09-20 01:29:45|8|139312|0
3475122|2026-09-20 01:29:51|46|642042|0
3475121|2026-09-20 01:29:54|29|468217|0
3475121|2026-09-20 01:30:01|27|442439|0
3475122|2026-09-20 01:30:06|42|609175|0
3475121|2026-09-20 01:30:10|24|405982|0
3475122|2026-09-20 01:30:15|39|570326|0
3475121|2026-09-20 01:30:21|19|329981|0
3475122|2026-09-20 01:30:26|35|525673|0
3475121|2026-09-20 01:30:31|9|164770|0
3475121|2026-09-20 01:30:36|5|92374|0
3475121|2026-09-20 01:30:41|5|94874|0
3475121|2026-09-20 01:30:46|3|58699|0
3475121|2026-09-20 01:30:51|2|39991|0
3475121|2026-09-20 01:30:56|1|21621|0
3475121|2026-09-20 01:31:00|1|0|0
3475122|2026-09-20 01:31:06|22|370379|0
3475122|2026-09-20 01:31:10|20|336999|0
3475122|2026-09-20 01:31:14|17|289529|0
3475122|2026-09-20 01:31:20|15|259805|0
3475122|2026-09-20 01:31:26|14|248405|0
3475122|2026-09-20 01:31:31|12|216535|0
3475122|2026-09-20 01:31:36|8|147357|0
3475122|2026-09-20 01:31:41|7|131891|0
3475122|2026-09-20 01:31:46|5|96594|0
3475122|2026-09-20 01:31:51|5|98594|0
3475122|2026-09-20 01:31:56|5|101094|0
3475122|2026-09-20 01:32:02|4|82906|0
3475122|2026-09-20 01:32:06|3|64206|0
3475122|2026-09-20 01:32:11|3|66006|0
3475122|2026-09-20 01:32:16|2|45706|0
3475122|2026-09-20 01:32:21|1|23301|0
3475122|2026-09-20 01:32:25|1|23901|0
3475122|2026-09-20 01:33:23|128|7994|0
3475123|2026-09-20 01:33:28|128|78585|0
3475128|2026-09-20 01:33:32|123|125006|0
3475127|2026-09-20 01:33:38|126|178350|0
3475128|2026-09-20 01:33:42|120|206006|0
3475128|2026-09-20 01:33:47|117|235948|0
3475126|2026-09-20 01:33:53|99|239300|0
3475128|2026-09-20 01:33:58|111|290548|0
3475126|2026-09-20 01:34:03|94|283662|0
3475122|2026-09-20 01:34:08|122|373754|0
3475121|2026-09-20 01:34:13|91|320173|0
3475122|2026-09-20 01:34:18|120|415674|0
3475123|2026-09-20 01:34:23|86|345472|0
3475121|2026-09-20 01:34:28|76|328473|0
3475122|2026-09-20 01:34:32|114|463360|0
3475121|2026-09-20 01:34:38|71|342308|0
3475128|2026-09-20 01:34:43|82|395548|0
3475123|2026-09-20 01:34:48|73|381072|0
3475122|2026-09-20 01:34:53|108|525520|0
3475121|2026-09-20 01:34:58|52|308187|0
3475128|2026-09-20 01:35:02|68|389350|0
3475121|2026-09-20 01:35:07|47|302187|0
3475127|2026-09-20 01:35:13|69|422542|0
3475122|2026-09-20 01:35:18|97|559580|0
3475126|2026-09-20 01:35:23|53|372164|0
3475121|2026-09-20 01:35:28|34|259787|0
3475128|2026-09-20 01:35:33|60|427631|0
3475126|2026-09-20 01:35:38|51|393864|0
3475121|2026-09-20 01:35:43|30|259387|0
3475121|2026-09-20 01:35:48|30|268387|0
3475126|2026-09-20 01:35:53|46|387525|0
3475127|2026-09-20 01:35:58|50|406466|0
3475122|2026-09-20 01:36:03|80|589773|0
3475121|2026-09-20 01:36:08|16|165685|0
3475129|2026-09-20 01:36:13|18|191940|0
3475121|2026-09-20 01:36:18|14|157685|0
3475128|2026-09-20 01:36:23|45|415351|0
3475121|2026-09-20 01:36:28|11|133901|0
3475127|2026-09-20 01:36:33|44|428113|0
3475129|2026-09-20 01:36:38|11|138391|0
3475121|2026-09-20 01:36:43|9|121401|0
3475130|2026-09-20 01:36:48|26|276439|0
3475126|2026-09-20 01:36:53|49|542353|0
3475122|2026-09-20 01:36:58|59|547126|0
3475122|2026-09-20 01:37:03|58|549486|0
3475121|2026-09-20 01:37:08|13|179489|0
3475121|2026-09-20 01:37:13|13|184689|0
3475121|2026-09-20 01:37:18|12|174450|0
3475128|2026-09-20 01:37:23|32|378888|0
3475121|2026-09-20 01:37:29|10|154021|0
3475126|2026-09-20 01:37:33|25|318917|0
3475126|2026-09-20 01:37:37|6|80981|0
3475128|2026-09-20 01:37:44|38|482922|0
3475121|2026-09-20 01:37:48|21|315878|0
3475128|2026-09-20 01:37:53|32|419726|0
3475121|2026-09-20 01:37:58|14|214673|0
3475122|2026-09-20 01:38:04|48|571297|0
3475128|2026-09-20 01:38:08|30|414148|0
3475127|2026-09-20 01:38:13|29|400250|0
3475121|2026-09-20 01:38:18|7|118972|0
3475128|2026-09-20 01:38:23|23|333464|0
3475122|2026-09-20 01:38:28|41|520063|0
3475128|2026-09-20 01:38:34|3|46527|0
3475122|2026-09-20 01:38:39|45|596780|0
3475121|2026-09-20 01:38:40|42|628258|8
3475122|2026-09-20 01:38:44|43|578133|0
3475122|2026-09-20 01:38:47|43|582433|0
3475121|2026-09-20 01:38:54|42|640566|3
3475122|2026-09-20 01:38:58|38|530323|0
3475122|2026-09-20 01:39:04|35|497238|0
3475122|2026-09-20 01:39:09|35|504238|0
3475121|2026-09-20 01:39:14|37|586831|0
3475122|2026-09-20 01:39:20|33|487044|0
3475121|2026-09-20 01:39:25|30|491817|0
3475121|2026-09-20 01:39:29|28|465651|0
3475121|2026-09-20 01:39:34|22|373081|0
3475122|2026-09-20 01:39:40|24|368725|0
3475121|2026-09-20 01:39:45|19|333406|0
3475121|2026-09-20 01:39:49|18|320128|0
3475121|2026-09-20 01:39:55|15|267183|0
3475121|2026-09-20 01:39:59|14|253497|0
3475122|2026-09-20 01:40:04|16|263074|0
3475122|2026-09-20 01:40:10|15|252736|0
